datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
2015-05-01 00:59:59,5504,5504,0,4540,317,154,40,nan,nan,453,0,nan,nan,
2015-05-01 00:00:00,5769,5769,0,4535,587,153,41,nan,nan,453,0,nan,nan,
2015-05-02 23:00:00,5915,5915,0,4537,711,155,46,nan,nan,466,0,nan,nan,
2015-05-02 21:59:59,6267,6267,0,4540,1061,154,46,nan,nan,466,0,nan,nan,
2015-05-02 21:00:00,6415,6415,0,4778,974,151,46,nan,nan,466,0,nan,nan,
2015-05-02 20:00:00,6884,6884,0,4724,1495,153,46,nan,nan,466,0,nan,nan,
2015-05-02 18:59:59,7002,7002,0,4537,1804,149,46,nan,nan,466,0,nan,nan,
2015-05-02 18:30:00,7093,7093,0,4594,1838,149,46,nan,nan,466,0,nan,nan,Evening_Peak
2015-05-02 18:00:00,7037,7037,0,4618,1759,148,46,nan,nan,466,0,nan,nan,
2015-05-02 17:29:59,6500,6500,0,4558,1284,147,45,nan,nan,466,0,nan,nan,
2015-05-02 17:00:00,5672,5672,0,4339,675,148,44,nan,nan,466,0,nan,nan,
2015-05-02 15:59:59,5659,5659,0,4481,517,152,43,nan,nan,466,0,nan,nan,
2015-05-02 15:00:00,5811,5811,0,4497,656,149,43,nan,nan,466,0,nan,nan,
2015-05-02 14:00:00,6011,6011,0,4666,687,149,43,nan,nan,466,0,nan,nan,
2015-05-02 12:59:59,5735,5735,0,4510,562,154,43,nan,nan,466,0,nan,nan,
2015-05-02 12:00:00,5772,5772,0,4443,667,253,44,nan,nan,465,0,nan,nan,
2015-05-02 11:00:00,5920,5920,0,4461,809,141,45,nan,nan,464,0,nan,nan,Day_Peak
2015-05-02 09:59:59,5694,5694,0,4322,722,144,42,nan,nan,464,0,nan,nan,
2015-05-02 09:00:00,5588,5588,0,4254,675,149,46,nan,nan,464,0,nan,nan,
2015-05-02 08:00:00,5235,5235,0,4174,402,149,46,nan,nan,464,0,nan,nan,
2015-05-02 06:59:59,5043,5043,0,4117,270,146,46,nan,nan,464,0,nan,nan,
2015-05-02 06:00:00,4763,4763,0,3882,225,149,46,nan,nan,461,0,nan,nan,
2015-05-02 05:00:00,4663,4663,0,3812,197,149,44,nan,nan,461,0,nan,nan,
2015-05-02 03:59:59,5063,5063,0,4221,187,150,44,nan,nan,461,0,nan,nan,
2015-05-02 03:00:00,5065,5065,0,4239,169,152,44,nan,nan,461,0,nan,nan,
2015-05-02 02:00:00,5200,5200,0,4324,246,123,46,nan,nan,461,0,nan,nan,
2015-05-02 00:59:59,5320,5320,0,4437,226,150,46,nan,nan,461,0,nan,nan,
2015-05-02 00:00:00,5581,5581,0,4545,380,149,46,nan,nan,461,0,nan,nan,
2015-05-03 23:00:00,6481,6481,0,4676,1140,159,40,nan,nan,466,0,nan,nan,
2015-05-03 21:59:59,6823,6823,0,4826,1327,158,46,nan,nan,466,0,nan,nan,
2015-05-03 21:00:00,6770,6770,0,4853,1277,128,46,nan,nan,466,0,nan,nan,
2015-05-03 20:00:00,6812,6812,0,4814,1367,143,45,nan,nan,466,0,nan,nan,
2015-05-03 18:59:59,7183,7183,0,4637,1878,158,44,nan,nan,466,0,nan,nan,
2015-05-03 18:30:00,7223,7223,0,4585,1972,156,44,nan,nan,466,0,nan,nan,
2015-05-03 18:00:00,7304,7304,0,4745,1895,154,44,nan,nan,466,0,nan,nan,Evening_Peak
2015-05-03 17:29:59,6467,6467,0,4722,1096,153,30,nan,nan,466,0,nan,nan,
2015-05-03 17:00:00,6015,6015,0,4449,936,134,30,nan,nan,466,0,nan,nan,
2015-05-03 15:59:59,6054,6054,0,4511,912,130,35,nan,nan,466,0,nan,nan,
2015-05-03 15:00:00,6249,6249,0,4412,1176,155,40,nan,nan,466,0,nan,nan,
2015-05-03 14:00:00,6238,6238,0,4279,1267,152,74,nan,nan,466,0,nan,nan,
2015-05-03 12:59:59,5969,5969,0,4272,1034,153,44,nan,nan,466,0,nan,nan,
2015-05-03 12:00:00,6144,6144,0,4443,1032,157,46,nan,nan,466,0,nan,nan,
2015-05-03 11:00:00,5788,5788,0,4147,973,157,45,nan,nan,466,0,nan,nan,Day_Peak
2015-05-03 09:59:59,5555,5555,0,4298,597,154,40,nan,nan,466,0,nan,nan,
2015-05-03 09:00:00,5398,5398,0,4310,442,155,25,nan,nan,466,0,nan,nan,
2015-05-03 08:00:00,5321,5321,0,4366,313,154,22,nan,nan,466,0,nan,nan,
2015-05-03 06:59:59,4840,4840,0,3999,182,156,40,nan,nan,463,0,nan,nan,
2015-05-03 06:00:00,4749,4749,0,3948,146,157,32,nan,nan,466,0,nan,nan,
2015-05-03 05:00:00,4668,4668,0,3871,146,155,30,nan,nan,466,0,nan,nan,
2015-05-03 03:59:59,5049,5049,0,4267,131,155,30,nan,nan,466,0,nan,nan,
2015-05-03 03:00:00,5132,5132,0,4343,135,158,30,nan,nan,466,0,nan,nan,
2015-05-03 02:00:00,5244,5244,0,4447,145,156,30,nan,nan,466,0,nan,nan,
2015-05-03 00:59:59,5395,5395,0,4539,203,157,30,nan,nan,466,0,nan,nan,
2015-05-03 00:00:00,5669,5669,0,4524,493,156,30,nan,nan,466,0,nan,nan,
2015-05-04 23:00:00,7043,7043,0,4999,1380,155,44,nan,nan,464,0,nan,nan,
2015-05-04 21:59:59,7224,7224,0,4965,1598,153,42,nan,nan,466,0,nan,nan,
2015-05-04 21:00:00,7544,7544,0,4922,1959,153,45,nan,nan,465,0,nan,nan,
2015-05-04 20:00:00,7658,7658,0,4945,2057,158,33,nan,nan,465,0,nan,nan,Evening_Peak
2015-05-04 18:59:59,7638,7638,0,4914,2074,153,33,nan,nan,464,0,nan,nan,
2015-05-04 18:30:00,7655,7655,0,4879,2129,152,31,nan,nan,464,0,nan,nan,
2015-05-04 18:00:00,7538,7538,0,4786,2063,151,73,nan,nan,465,0,nan,nan,
2015-05-04 17:29:59,6788,6788,0,4805,1332,153,33,nan,nan,465,0,nan,nan,
2015-05-04 17:00:00,6179,6179,0,4564,964,154,33,nan,nan,464,0,nan,nan,
2015-05-04 15:59:59,6333,6333,0,4676,997,152,43,nan,nan,465,0,nan,nan,
2015-05-04 15:00:00,6601,6601,0,4567,1372,155,42,nan,nan,465,0,nan,nan,
2015-05-04 14:00:00,6441,6441,0,4420,1365,151,40,nan,nan,465,0,nan,nan,
2015-05-04 12:59:59,6351,6351,0,4431,1258,155,42,nan,nan,465,0,nan,nan,
2015-05-04 12:00:00,6461,6461,0,4443,1353,157,43,nan,nan,465,0,nan,nan,
2015-05-04 11:00:00,6140,6140,0,4283,1193,156,44,nan,nan,464,0,nan,nan,Day_Peak
2015-05-04 09:59:59,6101,6101,0,4326,1105,160,44,nan,nan,466,0,nan,nan,
2015-05-04 09:00:00,5976,5976,0,4354,955,157,44,nan,nan,466,0,nan,nan,
2015-05-04 08:00:00,5692,5692,0,4344,686,153,43,nan,nan,466,0,nan,nan,
2015-05-04 06:59:59,5239,5239,0,4077,499,155,42,nan,nan,466,0,nan,nan,
2015-05-04 06:00:00,5065,5065,0,4164,235,158,42,nan,nan,466,0,nan,nan,
2015-05-04 05:00:00,4954,4954,0,4103,184,157,44,nan,nan,466,0,nan,nan,
2015-05-04 03:59:59,5333,5333,0,4476,191,158,42,nan,nan,466,0,nan,nan,
2015-05-04 03:00:00,5576,5576,0,4661,251,158,40,nan,nan,466,0,nan,nan,
2015-05-04 02:00:00,5698,5698,0,4690,346,156,40,nan,nan,466,0,nan,nan,
2015-05-04 00:59:59,5819,5819,0,4664,492,157,40,nan,nan,466,0,nan,nan,
2015-05-04 00:00:00,6062,6062,0,4662,730,158,46,nan,nan,466,0,nan,nan,
2015-05-05 23:00:00,7248,7248,0,4963,1625,150,46,nan,nan,464,0,nan,nan,
2015-05-05 21:59:59,7543,7543,0,4934,1956,150,45,nan,nan,458,0,nan,nan,
2015-05-05 21:00:00,7564,7564,0,4916,1993,151,46,nan,nan,458,0,nan,nan,
2015-05-05 20:00:00,7641,7641,0,4905,2082,150,46,nan,nan,458,0,nan,nan,
2015-05-05 18:59:59,7657,7657,0,4837,2168,148,46,nan,nan,458,0,nan,nan,
2015-05-05 18:30:00,7681,7681,0,4787,2246,146,45,nan,nan,457,0,nan,nan,Evening_Peak
2015-05-05 18:00:00,7598,7598,0,4725,2220,150,45,nan,nan,458,0,nan,nan,
2015-05-05 17:29:59,6713,6713,0,4478,1601,146,30,nan,nan,458,0,nan,nan,
2015-05-05 17:00:00,6305,6305,0,4517,1149,146,35,nan,nan,458,0,nan,nan,
2015-05-05 15:59:59,6452,6452,0,4574,1228,149,35,nan,nan,466,0,nan,nan,
2015-05-05 15:00:00,6665,6665,0,4716,1305,148,30,nan,nan,466,0,nan,nan,
2015-05-05 14:00:00,6663,6663,0,4676,1339,152,30,nan,nan,466,0,nan,nan,
2015-05-05 12:59:59,6513,6513,0,4745,1121,152,30,nan,nan,465,0,nan,nan,
2015-05-05 12:00:00,6449,6449,0,1057,1057,153,30,nan,nan,465,0,nan,nan,
2015-05-05 11:00:00,6448,6448,0,4752,1034,153,44,nan,nan,465,0,nan,nan,Day_Peak
2015-05-05 09:59:59,6316,6316,0,4745,923,153,30,nan,nan,465,0,nan,nan,
2015-05-05 09:00:00,6221,6221,0,4709,870,147,30,nan,nan,465,0,nan,nan,
2015-05-05 08:00:00,6017,6017,0,4811,563,149,30,nan,nan,464,0,nan,nan,
2015-05-05 06:59:59,5597,5597,0,4532,414,156,30,nan,nan,465,0,nan,nan,
2015-05-05 06:00:00,5572,5572,0,4671,238,156,42,nan,nan,465,0,nan,nan,
2015-05-05 05:00:00,5646,5646,0,4739,260,152,30,nan,nan,465,0,nan,nan,
2015-05-05 03:59:59,5964,5964,0,4828,476,155,40,nan,nan,465,0,nan,nan,
2015-05-05 03:00:00,6150,6150,0,4863,628,154,40,nan,nan,465,0,nan,nan,
2015-05-05 02:00:00,6257,6257,0,4936,659,157,40,nan,nan,465,0,nan,nan,
2015-05-05 00:59:59,6513,6513,0,4937,911,155,45,nan,nan,464,0,nan,nan,
2015-05-05 00:00:00,6703,6703,0,4943,1097,153,45,nan,nan,465,0,nan,nan,
2015-05-06 21:59:59,7522,7522,0,4877,1984,151,46,nan,nan,464,0,nan,nan,
2015-05-06 23:00:00,7270,7270,0,4902,1707,150,46,nan,nan,465,0,nan,nan,
2015-05-06 00:00:00,7522,7522,0,4877,1984,151,46,nan,nan,464,0,nan,nan,
2015-05-06 21:00:00,7621,7621,0,4935,2032,143,46,nan,nan,465,0,nan,nan,
2015-05-06 20:00:00,7680,7680,0,4952,2069,149,45,nan,nan,465,0,nan,nan,
2015-05-06 18:59:59,7712,7712,0,4897,2156,149,45,nan,nan,465,0,nan,nan,Evening_Peak
2015-05-06 18:30:00,7682,7682,0,4790,2234,149,44,nan,nan,465,0,nan,nan,
2015-05-06 18:00:00,7538,7538,0,4730,2151,148,44,nan,nan,465,0,nan,nan,
2015-05-06 17:29:59,6699,6699,0,4493,1553,148,40,nan,nan,465,0,nan,nan,
2015-05-06 17:00:00,6332,6332,0,4435,1251,151,30,nan,nan,465,0,nan,nan,
2015-05-06 15:59:59,6541,6541,0,4655,1239,152,30,nan,nan,465,0,nan,nan,
2015-05-06 15:00:00,6695,6695,0,4676,1372,153,30,nan,nan,464,0,nan,nan,
2015-05-06 14:00:00,6734,6734,0,4732,1354,153,30,nan,nan,465,0,nan,nan,
2015-05-06 12:59:59,6462,6462,0,4657,1159,151,30,nan,nan,465,0,nan,nan,
2015-05-06 09:59:59,6256,6256,0,4647,964,150,30,nan,nan,465,0,nan,nan,
2015-05-06 00:00:00,6175,6175,0,4654,882,149,30,nan,nan,465,0,nan,nan,
2015-05-06 08:00:00,5837,5837,0,4428,565,149,30,nan,nan,465,0,nan,nan,
2015-05-06 06:59:59,5369,5369,0,4430,293,151,30,nan,nan,465,0,nan,nan,
2015-05-06 06:00:00,5420,5420,0,4474,298,152,30,nan,nan,466,0,nan,nan,
2015-05-06 05:00:00,5478,5478,0,4450,380,152,30,nan,nan,466,0,nan,nan,
2015-05-06 03:59:59,5945,5945,0,4613,684,152,30,nan,nan,466,0,nan,nan,
2015-05-06 03:00:00,6138,6138,0,4770,721,151,30,nan,nan,466,0,nan,nan,
2015-05-06 02:00:00,6388,6388,0,4877,860,155,30,nan,nan,466,0,nan,nan,
2015-05-06 00:59:59,6604,6604,0,4882,1072,154,30,nan,nan,466,0,nan,nan,
2015-05-06 00:00:00,6959,6959,0,4906,1391,151,45,nan,nan,466,0,nan,nan,
2015-05-07 23:00:00,6051,6051,0,4834,568,156,45,nan,nan,448,0,nan,nan,
2015-05-07 21:59:59,6427,6427,0,4820,959,156,44,nan,nan,448,0,nan,nan,
2015-05-07 21:00:00,6676,6676,0,4744,1285,157,42,nan,nan,448,0,nan,nan,
2015-05-07 20:00:00,6900,6900,0,4748,1510,152,42,nan,nan,448,0,nan,nan,
2015-05-07 18:59:59,6953,6953,0,4614,1693,156,42,nan,nan,448,0,nan,nan,
2015-05-07 18:30:00,7006,7006,0,4610,1750,154,42,nan,nan,450,0,nan,nan,Evening_Peak
2015-05-07 18:00:00,6822,6822,0,4504,1673,153,43,nan,nan,449,0,nan,nan,
2015-05-07 17:29:59,5882,5882,0,4378,858,153,43,nan,nan,450,0,nan,nan,
2015-05-07 17:00:00,5382,5382,0,4176,562,152,42,nan,nan,450,0,nan,nan,
2015-05-07 15:59:59,5541,5541,0,4249,647,153,42,nan,nan,450,0,nan,nan,
2015-05-07 15:00:00,5745,5745,0,4247,854,152,42,nan,nan,450,0,nan,nan,
2015-05-07 14:00:00,5886,5886,0,4268,971,152,45,nan,nan,450,0,nan,nan,
2015-05-07 12:59:59,5991,5991,0,4353,991,152,45,nan,nan,450,0,nan,nan,
2015-05-07 12:00:00,5955,5955,0,4446,865,154,40,nan,nan,450,0,nan,nan,
2015-05-07 11:00:00,6197,6197,0,4439,1106,157,45,nan,nan,450,0,nan,nan,
2015-05-07 09:59:59,6250,6250,0,4607,1001,150,42,nan,nan,450,0,nan,nan,
2015-05-07 09:00:00,6088,6088,0,4469,974,153,42,nan,nan,450,0,nan,nan,
2015-05-07 08:00:00,6141,6141,0,4759,749,153,30,nan,nan,450,0,nan,nan,
2015-05-07 06:59:59,5822,5822,0,4844,345,148,35,nan,nan,450,0,nan,nan,
2015-05-07 06:00:00,5817,5817,0,4826,346,151,44,nan,nan,450,0,nan,nan,
2015-05-07 05:00:00,5801,5801,0,4878,277,152,44,nan,nan,450,0,nan,nan,
2015-05-07 03:59:59,6344,6344,0,5119,572,152,45,nan,nan,456,0,nan,nan,
2015-05-07 03:00:00,6383,6383,0,5051,679,153,44,nan,nan,456,0,nan,nan,
2015-05-07 02:00:00,6622,6622,0,5053,917,152,44,nan,nan,456,0,nan,nan,
2015-05-07 00:59:59,6635,6635,0,5017,964,152,46,nan,nan,456,0,nan,nan,
2015-05-07 00:00:00,6949,6949,0,4991,1306,150,46,nan,nan,450,0,nan,nan,
2015-05-08 21:00:00,6539,6539,0,5256,644,163,30,nan,nan,446,0,nan,nan,
2015-05-08 20:00:00,6727,6727,0,5338,737,162,44,nan,nan,446,0,nan,nan,
2015-05-08 18:59:59,6597,6597,0,5224,682,160,85,nan,nan,446,0,nan,nan,
2015-05-08 18:30:00,6616,6616,0,4743,955,159,64,nan,nan,446,0,nan,nan,
2015-05-08 18:00:00,6302,6302,0,4698,955,159,44,nan,nan,446,0,nan,nan,
2015-05-08 17:29:59,5268,5268,0,4177,456,159,30,nan,nan,446,0,nan,nan,
2015-05-08 17:00:00,4736,4736,0,3893,204,159,30,nan,nan,450,0,nan,nan,
2015-05-08 15:59:59,4841,4841,0,4036,166,159,30,nan,nan,450,0,nan,nan,
2015-05-08 15:00:00,4845,4845,0,4026,178,161,30,nan,nan,450,0,nan,nan,
2015-05-08 00:00:00,4962,4962,0,4072,237,159,44,nan,nan,450,0,nan,nan,
2015-05-08 12:59:59,4700,4700,0,3853,202,162,32,nan,nan,451,0,nan,nan,
2015-05-08 12:00:00,4572,4572,0,3757,172,161,32,nan,nan,450,0,nan,nan,
2015-05-08 11:00:00,4433,4433,0,3612,173,165,32,nan,nan,451,0,nan,nan,
2015-05-08 09:59:59,4095,4095,0,3287,153,173,32,nan,nan,450,0,nan,nan,
2015-05-08 09:00:00,4047,4047,0,3261,143,161,32,nan,nan,450,0,nan,nan,
2015-05-08 08:00:00,3796,3796,0,356,98,159,32,nan,nan,451,0,nan,nan,
2015-05-08 06:59:59,3712,3712,0,2978,98,159,30,nan,nan,447,0,nan,nan,
2015-05-08 06:00:00,3662,3662,0,2925,100,160,30,nan,nan,447,0,nan,nan,
2015-05-08 05:00:00,3579,3579,0,2820,120,161,30,nan,nan,448,0,nan,nan,
2015-05-08 03:59:59,3578,3578,0,2783,143,161,40,nan,nan,448,0,nan,nan,
2015-05-08 03:00:00,3569,3569,0,2776,152,163,30,nan,nan,448,0,nan,nan,
2015-05-08 02:00:00,4337,4337,0,3526,170,163,30,nan,nan,448,0,nan,nan,
2015-05-08 00:59:59,4986,4986,0,4027,315,156,40,nan,nan,448,0,nan,nan,
2015-05-08 00:00:00,5503,5503,0,4560,299,156,40,nan,nan,448,0,nan,nan,
2015-05-09 23:00:00,6890,6890,0,4951,1293,160,30,nan,nan,456,0,nan,nan,
2015-05-09 21:59:59,7175,7175,0,5001,1517,156,45,nan,nan,456,0,nan,nan,
2015-05-09 21:00:00,7242,7242,0,5013,1571,158,45,nan,nan,455,0,nan,nan,
2015-05-09 20:00:00,7303,7303,0,5028,1618,158,43,nan,nan,456,0,nan,nan,
2015-05-09 18:59:59,7543,7543,0,5064,1824,156,43,nan,nan,456,0,nan,nan,
2015-05-09 18:30:00,7530,7530,0,4991,1848,155,80,nan,nan,456,0,nan,nan,
2015-05-09 18:00:00,7515,7515,0,4987,1832,159,81,nan,nan,456,0,nan,nan,
2015-05-09 17:29:59,6494,6494,0,4669,1172,155,42,nan,nan,456,0,nan,nan,
2015-05-09 17:00:00,6006,6006,0,4622,736,150,42,nan,nan,456,0,nan,nan,
2015-05-09 15:59:59,6270,6270,0,4870,744,156,44,nan,nan,456,0,nan,nan,
2015-05-09 15:00:00,6325,6325,0,4804,463,158,45,nan,nan,455,0,nan,nan,
2015-05-09 14:00:00,6352,6352,0,4789,901,161,45,nan,nan,456,0,nan,nan,
2015-05-09 12:59:59,6098,6098,0,4647,788,162,45,nan,nan,456,0,nan,nan,
2015-05-09 11:00:00,5850,5850,0,4710,480,162,44,nan,nan,454,0,nan,nan,
2015-05-09 00:00:00,5981,5981,0,4603,719,162,44,nan,nan,453,0,nan,nan,
2015-05-09 12:00:00,5981,5981,0,4603,719,162,44,nan,nan,453,0,nan,nan,
2015-05-09 09:59:59,5651,5651,0,4678,313,162,44,nan,nan,454,0,nan,nan,
2015-05-09 09:00:00,5443,5443,0,4541,244,161,43,nan,nan,454,0,nan,nan,
2015-05-09 08:00:00,5283,5283,0,4396,230,161,42,nan,nan,454,0,nan,nan,
2015-05-09 06:59:59,4897,4897,0,4058,182,161,42,nan,nan,454,0,nan,nan,
2015-05-10 23:00:00,6936,6936,0,5033,1250,153,40,nan,nan,460,0,nan,nan,
2015-05-10 21:59:59,7217,7217,0,5037,1519,157,44,nan,nan,460,0,nan,nan,
2015-05-10 21:00:00,7261,7261,0,5064,1537,156,44,nan,nan,460,0,nan,nan,
2015-05-10 20:00:00,7427,7427,0,4919,1854,155,43,nan,nan,460,0,nan,nan,
2015-05-10 18:59:59,7489,7489,0,4924,1905,157,43,nan,nan,460,0,nan,nan,
2015-05-10 18:00:00,7355,7355,0,4690,2003,158,44,nan,nan,460,0,nan,nan,
2015-05-10 17:29:59,6604,6604,0,4419,1524,158,45,nan,nan,458,0,nan,nan,
2015-05-10 18:30:00,7482,7482,0,4820,2002,156,44,nan,nan,460,0,nan,nan,
2015-05-10 17:00:00,5990,5990,0,4289,1038,158,45,nan,nan,460,0,nan,nan,
2015-05-10 15:59:59,6178,6178,0,4289,1038,158,45,nan,nan,460,0,nan,nan,
2015-05-10 15:00:00,6377,6377,0,4568,1152,151,46,nan,nan,460,0,nan,nan,
2015-05-10 14:00:00,6111,6111,0,4451,1001,153,46,nan,nan,460,0,nan,nan,
2015-05-10 12:59:59,5811,5811,0,4323,830,154,45,nan,nan,459,0,nan,nan,
2015-05-10 12:00:00,5907,5907,0,4392,857,154,44,nan,nan,460,0,nan,nan,
2015-05-10 11:00:00,5877,5877,0,4414,804,155,44,nan,nan,460,0,nan,nan,Day_Peak
2015-05-10 09:59:59,5506,5506,0,4121,734,151,40,nan,nan,460,0,nan,nan,
2015-05-10 09:00:00,5313,5313,0,3957,700,153,44,nan,nan,459,0,nan,nan,
2015-05-10 08:00:00,5129,5129,0,3827,658,155,30,nan,nan,459,0,nan,nan,
2015-05-10 06:59:59,4806,4806,0,3707,457,156,30,nan,nan,456,0,nan,nan,
2015-05-10 06:00:00,4880,4880,0,3773,467,154,30,nan,nan,456,0,nan,nan,
2015-05-10 05:00:00,5117,5117,0,3917,561,153,30,nan,nan,456,0,nan,nan,
2015-05-10 03:59:59,5639,5639,0,4394,597,152,40,nan,nan,456,0,nan,nan,
2015-05-10 03:00:00,5878,5878,0,4675,565,152,30,nan,nan,456,0,nan,nan,
2015-05-10 02:00:00,6248,6248,0,4931,679,152,30,nan,nan,456,0,nan,nan,
2015-05-10 00:59:59,6346,6346,0,4948,743,153,46,nan,nan,456,0,nan,nan,
2015-05-10 00:00:00,6645,6645,0,5028,965,151,46,nan,nan,455,0,nan,nan,
2015-05-11 18:30:00,7241,7241,0,4736,1804,153,106,nan,nan,442,0,nan,nan,Evening_Peak
2015-05-11 23:00:00,6594,6594,0,4643,1346,63,100,nan,nan,442,0,nan,nan,
2015-05-11 21:59:59,6633,6633,0,4597,1280,154,160,nan,nan,442,0,nan,nan,
2015-05-11 21:00:00,6936,6936,0,4616,1552,156,70,nan,nan,442,0,nan,nan,
2015-05-11 20:00:00,6567,6567,0,4592,1324,155,55,nan,nan,441,0,nan,nan,
2015-05-11 18:59:59,7164,7164,0,4863,1587,154,118,nan,nan,442,0,nan,nan,
2015-05-11 00:00:00,7139,7139,0,4736,1702,153,106,nan,nan,442,0,nan,nan,Evening_Peak
2015-05-11 18:00:00,7082,7082,0,4721,1624,155,124,nan,nan,458,0,nan,nan,
2015-05-11 17:29:59,6244,6244,0,4462,1100,152,72,nan,nan,458,0,nan,nan,
2015-05-11 17:00:00,5540,5540,0,4238,662,152,30,nan,nan,458,0,nan,nan,
2015-05-11 15:59:59,5715,5715,0,4385,692,150,30,nan,nan,458,0,nan,nan,
2015-05-11 15:00:00,5875,5875,0,4483,747,141,46,nan,nan,458,0,nan,nan,
2015-05-11 14:00:00,5695,5695,0,4520,514,155,46,nan,nan,460,0,nan,nan,
2015-05-11 12:59:59,5332,5332,0,4202,478,152,40,nan,nan,460,0,nan,nan,
2015-05-11 11:00:00,4720,4720,0,3932,330,160,25,nan,nan,273,0,nan,nan,
2015-05-11 09:59:59,4422,4422,0,3743,230,157,24,nan,nan,268,0,nan,nan,
2015-05-11 12:00:00,5064,5064,0,4014,405,155,30,nan,nan,460,0,nan,nan,
2015-05-11 09:00:00,3952,3952,0,3281,225,155,23,nan,nan,268,0,nan,nan,
2015-05-11 08:00:00,3449,3449,0,2886,119,154,22,nan,nan,268,0,nan,nan,
2015-05-11 06:59:59,3328,3328,0,2596,134,156,30,nan,nan,412,0,nan,nan,
2015-05-11 06:00:00,4432,4432,0,3601,183,158,30,nan,nan,460,0,nan,nan,
2015-05-11 03:59:59,5555,5555,0,4625,287,153,30,nan,nan,460,0,nan,nan,
2015-05-11 05:00:00,4910,4910,0,4030,236,154,30,nan,nan,460,0,nan,nan,
2015-05-11 03:00:00,5892,5892,0,4846,404,152,30,nan,nan,460,0,nan,nan,
2015-05-11 02:00:00,6061,6061,0,4933,473,155,40,nan,nan,460,0,nan,nan,
2015-05-11 00:59:59,6308,6308,0,5092,561,155,40,nan,nan,460,0,nan,nan,
2015-05-11 00:00:00,6637,6637,0,5047,938,152,40,nan,nan,460,0,nan,nan,
2015-05-12 23:00:00,6226,6226,0,4661,1000,77,40,nan,nan,448,0,nan,nan,
2015-05-12 21:59:59,6480,6480,0,4644,1268,76,44,nan,nan,448,0,nan,nan,
2015-05-12 21:00:00,6712,6712,0,4628,1480,76,80,nan,nan,448,0,nan,nan,
2015-05-12 20:00:00,6844,6844,0,4607,1631,75,83,nan,nan,448,0,nan,nan,Evening_Peak
2015-05-12 18:59:59,6749,6749,0,4487,1653,75,85,nan,nan,449,0,nan,nan,
2015-05-12 18:30:00,6701,6701,0,4412,1681,75,85,nan,nan,448,0,nan,nan,
2015-05-12 18:00:00,6581,6581,0,4420,1553,75,85,nan,nan,448,0,nan,nan,
2015-05-12 17:29:59,5722,5722,0,4147,967,75,85,nan,nan,448,0,nan,nan,
2015-05-12 17:00:00,5258,5258,0,4026,632,67,85,nan,nan,448,0,nan,nan,
2015-05-12 15:59:59,5400,5400,0,4175,616,75,86,nan,nan,448,0,nan,nan,
2015-05-12 15:00:00,5540,5540,0,4291,641,75,84,nan,nan,449,0,nan,nan,
2015-05-12 14:00:00,5411,5411,0,4408,433,76,46,nan,nan,448,0,nan,nan,
2015-05-12 12:59:59,5142,5142,0,4264,307,77,46,nan,nan,448,0,nan,nan,
2015-05-12 12:00:00,5298,5298,0,4356,380,78,35,nan,nan,449,0,nan,nan,
2015-05-12 11:00:00,5034,5034,0,4226,259,75,25,nan,nan,449,0,nan,nan,Day_Peak
2015-05-12 09:59:59,4517,4517,0,3668,278,76,46,nan,nan,449,0,nan,nan,
2015-05-12 09:00:00,4467,4467,0,3638,276,65,40,nan,nan,448,0,nan,nan,
2015-05-12 08:00:00,4130,4130,0,3306,267,79,30,nan,nan,448,0,nan,nan,
2015-05-12 06:59:59,3655,3655,0,2934,174,78,25,nan,nan,444,0,nan,nan,
2015-05-12 06:00:00,4250,4250,0,3553,142,79,32,nan,nan,444,0,nan,nan,
2015-05-12 05:00:00,4527,4527,0,3730,232,79,42,nan,nan,444,0,nan,nan,
2015-05-12 03:59:59,5274,5274,0,4481,227,80,42,nan,nan,444,0,nan,nan,
2015-05-12 03:00:00,5642,5642,0,4695,381,80,42,nan,nan,444,0,nan,nan,
2015-05-12 02:00:00,5848,5848,0,4745,538,79,42,nan,nan,444,0,nan,nan,
2015-05-12 00:59:59,6059,6059,0,4698,777,80,42,nan,nan,462,0,nan,nan,
2015-05-12 00:00:00,6194,6194,0,4662,948,80,42,nan,nan,462,0,nan,nan,
2015-05-13 23:00:00,7073,7073,0,4732,1778,70,44,nan,nan,450,0,nan,nan,
2015-05-13 21:59:59,7312,7312,0,4722,2006,90,44,nan,nan,450,0,nan,nan,
2015-05-13 21:00:00,7360,7360,0,4718,2087,62,43,nan,nan,450,0,nan,nan,
2015-05-13 20:00:00,7551,7551,0,4727,2240,49,85,nan,nan,450,0,nan,nan,Evening_Peak
2015-05-13 18:59:59,7508,7508,0,4581,2363,46,65,nan,nan,450,0,nan,nan,
2015-05-13 18:30:00,7409,7409,0,4426,2361,48,124,nan,nan,450,0,nan,nan,
2015-05-13 18:00:00,7258,7258,0,4434,2186,48,142,nan,nan,448,0,nan,nan,
2015-05-13 17:29:59,6351,6351,0,4151,1627,48,87,nan,nan,438,0,nan,nan,
2015-05-13 17:00:00,5997,5997,0,3987,1452,48,72,nan,nan,438,0,nan,nan,
2015-05-13 15:59:59,6161,6161,0,4100,1498,48,77,nan,nan,438,0,nan,nan,
2015-05-13 15:00:00,6385,6385,0,4324,1498,49,75,nan,nan,439,0,nan,nan,
